Scenario,lambda,env.beta,seed,sigma2x,kappa,nsamp,npres,uns_nsamp,Model,MAE,correlation,worst,best,tot_cpu,sim
Default,-3,1.2,833272,1,0.05,100,15,291,structured,1.220732726,0.468645094,"1, 21, 41, 61, 81, 101, 121, 141, 161, 181, 201, 221, 241, 281, 301, 321, 381","61, 201, 281, 301, 341, 361, 381, 41, 101, 141, 181, 221, 241, 321, 21, 121, 161",34.88999605,10
Default,-3,1.2,833272,1,0.05,100,15,291,unstructured,2.158741212,0.144707259,"41, 61, 121, 141, 201, 221, 281, 301, 361, 381","1, 21, 81, 241, 321, 161, 181, 261, 341, 101",39.17323995,10
Default,-3,1.2,833272,1,0.05,100,15,291,joint,1.059075331,0.23617471,"41, 61, 121, 141, 201, 221, 281, 301, 361, 381, 81, 161, 241, 321","21, 41, 101, 181, 201, 261, 281, 341, 361, 81, 121, 161, 241",69.29896283,10
Default,-3,1.2,833272,1,0.05,100,15,291,unstructuredcov,4.56812798,0.776544347,"21, 41, 61, 81, 121, 141, 161, 201, 221, 241, 281, 321, 341, 1, 101, 301, 381","21, 41, 101, 181, 221, 261, 61, 141, 201, 281, 341, 361, 381, 121, 301",34.67998409,10
Default,-3,1.2,833272,1,0.05,100,15,291,jointcov,0.392609229,0.815705536,"21, 41, 61, 81, 121, 141, 161, 181, 201, 221, 241, 261, 281, 301, 321, 341, 361, 1, 101, 381","1, 101, 121, 141, 161, 181, 221, 261, 281, 341, 41, 61, 81, 301, 321, 361, 381, 21, 201, 241",68.14089799,10
Default,-3,1.2,833272,1,0.05,100,15,291,covariate,0.739121781,0.424858772,"1, 21, 41, 61, 81, 101, 121, 141, 161, 181, 201, 221, 241, 261, 281, 301, 321, 341, 361","301, 381, 61, 121, 141, 161, 181, 241, 261, 281, 321, 341, 1, 21, 201, 221, 101",22.41228199,10
Default,-3,1.2,833272,1,0.05,100,15,291,covariatebias,0.688926354,0.439901999,"1, 21, 41, 61, 81, 101, 121, 141, 161, 181, 201, 221, 241, 281, 301, 341, 321, 361","261, 301, 381, 41, 61, 81, 121, 141, 161, 181, 221, 281, 341, 1, 21, 201, 241, 101, 321",17.68301105,10
Default,-3,1.2,833272,1,0.05,100,15,291,correlation_str,0.625751677,0.54849524,"1, 21, 41, 61, 81, 101, 121, 141, 161, 181, 201, 221, 241, 261, 281, 301, 321, 341, 361","261, 381, 41, 61, 81, 121, 161, 181, 281, 321, 341, 361, 1, 101, 201, 221, 241, 301, 21, 141",69.69098687,10
Default,-3,1.2,833272,1,0.05,100,15,291,correlation_uns,1.181381763,0.164679134,"41, 61, 121, 141, 201, 221, 281, 301, 381, 81, 161, 241, 321","21, 41, 101, 121, 181, 201, 261, 281, 341, 361, 81",69.69098687,10
Default,-3,1.2,833272,1,0.05,100,15,291,correlationbias_str,0.526034934,0.65459687,"1, 21, 41, 61, 81, 101, 121, 141, 161, 201, 221, 241, 281, 301, 321, 341, 181, 361","21, 41, 181, 261, 301, 381, 61, 81, 121, 161, 241, 281, 321, 341, 361, 1, 101, 141, 201, 221",62.64758396,10
Default,-3,1.2,833272,1,0.05,100,15,291,correlationbias_uns,0.402798631,0.809718958,"21, 41, 61, 81, 121, 141, 161, 201, 221, 241, 281, 301, 321, 341, 1, 101, 361, 381","1, 41, 101, 141, 181, 201, 221, 281, 301, 341, 361, 381, 81, 121, 161, 261, 61, 321, 21",62.64758396,10
Default,-3,1.2,217249,1,0.05,100,4,161,structured,0.77140284,0.71303148,"341, 1, 21, 81, 101, 181, 261, 281, 361, 41, 121, 201, 381, 61, 141, 221, 241, 321","1, 21, 61, 81, 101, 121, 141, 161, 181, 201, 221, 281, 301, 361, 381, 41, 341, 241, 261, 321",19.05008888,11
Default,-3,1.2,217249,1,0.05,100,4,161,unstructured,2.219130531,0.380693853,"41, 61, 141, 221, 301, 381, 201, 281, 361, 121","81, 101, 161, 181, 241, 321, 1, 341, 21, 261",33.78393197,11
Default,-3,1.2,217249,1,0.05,100,4,161,joint,1.41285477,0.415468575,"41, 61, 141, 221, 301, 381, 201, 281, 361, 121","1, 21, 81, 161, 181, 201, 241, 261, 281, 321, 341, 101",56.41922688,11
Default,-3,1.2,217249,1,0.05,100,4,161,unstructuredcov,3.95660771,0.837986608,"1, 21, 61, 81, 141, 221, 301, 341, 381, 261, 281, 361, 41, 121, 201, 161, 241","41, 81, 101, 121, 161, 181, 201, 261, 281, 361, 241, 21, 61, 141, 221, 321, 341, 1, 381",46.84968019,11
Default,-3,1.2,217249,1,0.05,100,4,161,jointcov,0.90605823,0.84174475,"1, 21, 41, 61, 81, 141, 221, 241, 301, 321, 341, 381, 281, 361, 121, 201, 161, 261","41, 81, 101, 121, 181, 201, 261, 281, 361, 241, 381, 21, 61, 141, 161, 221, 301, 341, 1",74.58326602,11
Default,-3,1.2,217249,1,0.05,100,4,161,covariate,0.97665048,0.626251935,"61, 321, 341, 1, 21, 81, 101, 161, 181, 241, 261, 361, 41, 121, 201, 281","21, 41, 81, 101, 121, 161, 181, 201, 261, 281, 301, 361, 221, 381, 61, 141, 1",23.54434705,11
Default,-3,1.2,217249,1,0.05,100,4,161,covariatebias,0.722340158,0.627232113,"41, 341, 1, 21, 81, 101, 181, 261, 361, 121, 201, 281, 161, 241, 321","1, 21, 81, 101, 121, 141, 161, 181, 201, 221, 281, 301, 361, 381, 41, 61, 341, 241, 261, 321",25.93048286,11
Default,-3,1.2,217249,1,0.05,100,4,161,correlation_str,1.045034612,0.762214127,"61, 141, 221, 301, 341, 381, 1, 21, 81, 281, 361, 41, 121, 181, 201, 261, 101, 161, 241, 321","21, 41, 81, 101, 121, 161, 181, 201, 261, 281, 361, 341, 61, 141, 221, 241, 301, 321, 1, 381",66.14878392,11
Default,-3,1.2,217249,1,0.05,100,4,161,correlation_uns,1.389430866,0.386240299,"41, 61, 141, 221, 301, 381, 201, 281, 361, 121","1, 21, 81, 161, 181, 201, 241, 261, 281, 321, 341, 101",66.14878392,11
Default,-3,1.2,217249,1,0.05,100,4,161,correlationbias_str,0.919415008,0.809009481,"1, 61, 221, 301, 321, 341, 21, 81, 101, 161, 181, 241, 261, 281, 361, 41, 121, 201, 381, 141","21, 41, 81, 101, 121, 161, 181, 201, 261, 281, 361, 381, 61, 141, 221, 241, 301, 321, 341, 1",74.66327,11
Default,-3,1.2,217249,1,0.05,100,4,161,correlationbias_uns,0.91990197,0.850324863,"1, 21, 61, 81, 141, 221, 301, 321, 341, 381, 201, 241, 261, 281, 361, 41, 121, 161","41, 81, 101, 121, 161, 181, 201, 261, 281, 361, 241, 381, 21, 61, 141, 221, 321, 341, 1",74.66327,11
Default,-3,1.2,539737,1,0.05,100,11,353,structured,0.803447527,0.435027257,"41, 81, 121, 161, 181, 201, 261, 341, 61, 141, 281, 301, 361, 381, 1, 321","1, 21, 41, 61, 81, 101, 121, 141, 161, 221, 241, 281, 301, 341, 181, 261, 321, 361, 201, 381",67.96188712,12
Default,-3,1.2,539737,1,0.05,100,11,353,unstructured,2.302922866,0.729762712,"61, 141, 221, 301, 381, 281, 361","1, 81, 161, 241, 321, 181, 261, 341, 21",41.01634598,12
Default,-3,1.2,539737,1,0.05,100,11,353,joint,1.190721226,0.755359862,"41, 61, 141, 221, 301, 281, 361, 381","81, 101, 121, 161, 181, 241, 261, 341, 21, 41, 201, 1, 321",65.26773286,12
Default,-3,1.2,539737,1,0.05,100,11,353,unstructuredcov,3.764895768,0.80412219,"1, 61, 281, 361, 381, 141, 221, 261, 301, 341, 21, 41","41, 61, 81, 121, 141, 201, 221, 301, 361, 381, 101, 181, 261, 341, 21",32.40785313,12
Default,-3,1.2,539737,1,0.05,100,11,353,jointcov,0.544779324,0.845555576,"1, 61, 141, 221, 301, 201, 281, 361, 381, 261, 341, 21, 41","101, 161, 181, 201, 261, 321, 341, 361, 1, 141, 81, 241, 21, 121",47.05169082,12
Default,-3,1.2,539737,1,0.05,100,11,353,covariate,0.716643607,0.563339113,"1, 41, 61, 81, 101, 141, 181, 221, 261, 301, 341, 381, 201, 241, 281, 321, 361","41, 121, 201, 281, 321, 361, 1, 21, 81, 101, 141, 181, 341, 161, 221, 241, 301, 61, 381",26.11549377,12
Default,-3,1.2,539737,1,0.05,100,11,353,covariatebias,0.668079453,0.582063824,"1, 61, 81, 101, 141, 181, 221, 261, 301, 341, 21, 121, 201, 241, 281, 321, 361","21, 121, 201, 241, 281, 321, 341, 361, 1, 41, 61, 81, 101, 141, 181, 221, 381, 161, 301",27.58457804,12
Default,-3,1.2,539737,1,0.05,100,11,353,correlation_str,0.680931822,0.785572809,"1, 41, 61, 81, 121, 141, 201, 221, 281, 301, 361, 381, 341, 261","1, 81, 161, 241, 321, 341, 361, 21, 41, 101, 121, 201, 181",79.80756497,12
Default,-3,1.2,539737,1,0.05,100,11,353,correlation_uns,1.130941817,0.739228151,"61, 141, 221, 301, 381","1, 21, 41, 81, 101, 181, 201, 261, 281, 341, 361, 121",79.80756497,12
Default,-3,1.2,539737,1,0.05,100,11,353,correlationbias_str,0.47616752,0.842451764,"1, 41, 61, 81, 101, 121, 141, 181, 201, 221, 261, 281, 301, 381, 341, 21, 241, 321, 361","41, 121, 161, 201, 241, 301, 321, 341, 361, 381, 1, 21, 61, 81, 141, 281, 101, 181",75.38631105,12
Default,-3,1.2,539737,1,0.05,100,11,353,correlationbias_uns,0.553740364,0.842258221,"1, 61, 81, 141, 221, 281, 301, 361, 381, 261, 341, 21, 41","1, 41, 81, 141, 181, 201, 281, 361, 381, 21, 241, 341, 101, 161, 121, 261",75.38631105,12
Default,-3,1.2,882408,1,0.05,100,14,513,structured,0.59729334,0.709882869,"21, 61, 121, 201, 261, 321, 341, 1, 101, 141, 221, 281, 301, 361, 41, 161, 81","101, 141, 181, 221, 281, 301, 361, 41, 121, 161, 201, 241, 321, 381, 1, 81, 261, 341",125.4971781,13
Default,-3,1.2,882408,1,0.05,100,14,513,unstructured,1.910531172,0.523062741,"381, 61, 141, 201, 221, 281, 301, 361, 41, 121","1, 81, 161, 241, 261, 321, 341, 21, 101, 181",54.92414093,13
Default,-3,1.2,882408,1,0.05,100,14,513,joint,1.049554062,0.558410974,"381, 1, 21, 61, 101, 141, 201, 221, 281, 301, 361, 41, 121","1, 21, 41, 81, 101, 121, 161, 181, 201, 241, 261, 341, 321",82.08769488,13
Default,-3,1.2,882408,1,0.05,100,14,513,unstructuredcov,3.947600862,0.809484349,"1, 21, 81, 161, 241, 321, 341, 101, 361, 381, 41, 61, 261","41, 61, 121, 141, 181, 201, 221, 261, 281, 301, 321, 341, 361, 381, 1, 21, 101",52.45300007,13
Default,-3,1.2,882408,1,0.05,100,14,513,jointcov,0.479343494,0.884402626,"21, 41, 61, 121, 141, 161, 201, 221, 241, 261, 281, 321, 341, 1, 101, 301, 361, 381","1, 61, 161, 181, 281, 321, 361, 381, 41, 81, 101, 121, 141, 201, 221, 341, 21, 261, 241",79.06752205,13
Default,-3,1.2,882408,1,0.05,100,14,513,covariate,0.677495606,0.654664958,"1, 21, 321, 341, 361, 41, 101, 121, 141, 201, 221, 261, 281, 301, 181, 381, 61","21, 41, 61, 101, 161, 181, 221, 241, 281, 301, 321, 361, 381, 1, 81, 141, 261, 341",19.17409706,13
Default,-3,1.2,882408,1,0.05,100,14,513,covariatebias,0.638146581,0.648078788,"41, 61, 121, 141, 181, 201, 241, 261, 321, 341, 1, 21, 101, 221, 281, 361, 381","1, 81, 101, 381, 41, 61, 121, 161, 181, 201, 221, 241, 301, 321, 141, 341",23.58534908,13
Default,-3,1.2,882408,1,0.05,100,14,513,correlation_str,0.643027957,0.726946829,"21, 321, 341, 361, 1, 41, 101, 121, 141, 201, 221, 261, 281, 301, 181, 381, 61","1, 21, 41, 101, 121, 141, 161, 181, 201, 221, 241, 281, 321, 61, 81, 301, 381, 261",80.69561601,13
Default,-3,1.2,882408,1,0.05,100,14,513,correlation_uns,1.006905505,0.537350884,"321, 341, 381, 1, 21, 61, 101, 141, 221, 281, 301, 361, 41, 121","1, 21, 41, 101, 121, 181, 201, 261, 281, 361, 241, 341, 161, 81",80.69561601,13
Default,-3,1.2,882408,1,0.05,100,14,513,correlationbias_str,0.584452558,0.761543372,"21, 61, 121, 201, 261, 321, 341, 1, 101, 141, 221, 281, 301, 361, 41, 181, 381, 81","141, 181, 221, 281, 301, 321, 361, 381, 1, 61, 81, 101, 161, 241, 201, 341, 121, 261",74.2022438,13
Default,-3,1.2,882408,1,0.05,100,14,513,correlationbias_uns,0.525307325,0.840186645,"1, 21, 41, 61, 81, 121, 141, 161, 201, 221, 241, 281, 321, 341, 101, 361, 381, 261","161, 181, 241, 261, 281, 361, 381, 1, 41, 61, 101, 121, 141, 201, 221, 321, 341, 21",74.2022438,13
Default,-3,1.2,392359,1,0.05,100,8,79,structured,0.72584598,0.644041758,"1, 21, 41, 61, 81, 101, 121, 141, 161, 181, 201, 221, 301, 381, 261, 321","341, 361, 1, 21, 41, 101, 161, 181, 241, 261, 81, 121, 201, 281, 301, 141, 221, 381",90.65018392,14
Default,-3,1.2,392359,1,0.05,100,8,79,unstructured,2.487219264,-0.277748004,"61, 141, 221, 301, 381, 281","1, 81, 161, 241, 321, 261, 341",32.75987411,14
Default,-3,1.2,392359,1,0.05,100,8,79,joint,1.216753055,-0.103807692,"61, 141, 221, 301, 381, 1, 81, 161, 241, 321","21, 41, 101, 121, 181, 201, 281, 361, 261, 341",58.27733397,14
Default,-3,1.2,392359,1,0.05,100,8,79,unstructuredcov,4.152475714,0.661609036,"61, 141, 221, 301, 381","41, 121, 201, 261, 281, 341, 361, 1, 21, 81, 101, 161, 181, 241, 321",40.18029809,14
Default,-3,1.2,392359,1,0.05,100,8,79,jointcov,0.429555998,0.843044981,"21, 61, 81, 101, 121, 141, 161, 201, 221, 261, 281, 301, 341, 361, 381, 241, 321, 41, 181","1, 81, 101, 161, 181, 201, 281, 321, 361, 381, 141, 221, 241, 261, 341, 41, 121, 21, 301",47.3237071,14
Default,-3,1.2,392359,1,0.05,100,8,79,covariate,0.485592869,0.813058517,"1, 21, 41, 61, 81, 101, 121, 141, 161, 181, 221, 241, 301, 381, 261","201, 381, 41, 101, 161, 221, 241, 261, 301, 321, 341, 361, 61, 121, 141, 181, 281, 21",23.23232913,14
Default,-3,1.2,392359,1,0.05,100,8,79,covariatebias,0.466766274,0.808903367,"1, 21, 41, 61, 81, 101, 121, 141, 161, 181, 221, 301, 381, 241, 321, 261","201, 241, 261, 321, 341, 381, 21, 61, 121, 181, 281, 301, 361, 1, 41, 81, 101, 141, 161",23.89236689,14
Default,-3,1.2,392359,1,0.05,100,8,79,correlation_str,0.51519911,0.798466839,"1, 21, 41, 61, 81, 101, 121, 141, 161, 181, 221, 241, 301, 321, 381, 261","121, 261, 341, 381, 1, 21, 41, 101, 221, 301, 361, 181, 201, 241, 281, 321, 161",74.91428399,14
Default,-3,1.2,392359,1,0.05,100,8,79,correlation_uns,1.39870705,-0.274765101,"61, 141, 221, 301, 381","21, 41, 121, 181, 201, 281, 361, 261, 341, 81, 101, 161",74.91428399,14
Default,-3,1.2,392359,1,0.05,100,8,79,correlationbias_str,0.436686199,0.844887783,"1, 21, 41, 61, 81, 101, 121, 141, 161, 181, 221, 301, 381, 261, 341","41, 121, 241, 261, 281, 21, 141, 161, 221, 301, 321, 341, 361, 381, 101, 181, 201, 1, 81",60.81247807,14
Default,-3,1.2,392359,1,0.05,100,8,79,correlationbias_uns,0.551897034,0.760442676,"21, 41, 61, 141, 221, 301, 381, 161, 261","1, 81, 121, 161, 181, 201, 261, 321, 61, 361, 41, 281, 21, 241",60.81247807,14
Default,-3,1.2,184075,1,0.05,100,21,632,structured,0.602454094,0.869114113,"21, 61, 101, 181, 261, 281, 341, 361, 381, 41, 121, 141, 201, 221, 301","201, 321, 81, 141, 161, 181, 221, 361, 41, 101, 121, 241, 301, 381, 1, 61, 261, 281",138.7439358,15
Default,-3,1.2,184075,1,0.05,100,21,632,unstructured,2.058061735,0.76941564,"61, 141, 221, 301, 361, 381, 41, 121, 201, 281","1, 41, 81, 121, 241, 321, 341, 21, 101, 161, 181",47.20070004,15
Default,-3,1.2,184075,1,0.05,100,21,632,joint,0.935657113,0.792540499,"61, 141, 221, 301, 361, 381, 41, 121, 201, 281","1, 21, 41, 61, 81, 101, 121, 161, 181, 201, 241, 261, 281, 341, 321, 141",71.81710696,15
Default,-3,1.2,184075,1,0.05,100,21,632,unstructuredcov,3.604137895,0.915077079,"1, 81, 161, 181, 241, 321, 341, 361, 41, 61, 121, 141, 201, 221, 301, 381","41, 61, 121, 141, 201, 221, 301, 21, 81, 101, 181, 381, 281, 341, 321",36.72710109,15
Default,-3,1.2,184075,1,0.05,100,21,632,jointcov,0.4539387,0.918002459,"1, 41, 61, 81, 121, 141, 161, 201, 241, 321, 361, 101, 221, 381, 301","1, 141, 161, 221, 241, 281, 341, 261, 321, 361, 41, 81, 121, 301, 181, 201",59.69141412,15
Default,-3,1.2,184075,1,0.05,100,21,632,covariate,0.568929424,0.874391161,"21, 61, 101, 121, 181, 261, 281, 321, 341, 361, 381, 41, 81, 141, 201, 221, 1, 301, 161","61, 201, 221, 261, 381, 21, 81, 241, 281, 321, 341, 361, 101, 121, 181, 301, 1, 141, 161",23.1973269,15
Default,-3,1.2,184075,1,0.05,100,21,632,covariatebias,0.562173605,0.875265168,"21, 81, 101, 181, 241, 261, 281, 321, 341, 361, 1, 41, 61, 121, 141, 201, 221, 381, 301, 161","61, 121, 141, 181, 201, 261, 341, 21, 101, 221, 241, 281, 321, 361, 301, 381, 1, 81, 161",23.61735106,15
Default,-3,1.2,184075,1,0.05,100,21,632,correlation_str,0.48242792,0.917053097,"21, 41, 61, 101, 121, 141, 181, 221, 281, 301, 321, 341, 361, 381, 1, 81, 201","1, 41, 61, 141, 161, 201, 241, 341, 21, 101, 261, 301, 321, 381, 121, 281, 361, 81, 181",88.76107693,15
Default,-3,1.2,184075,1,0.05,100,21,632,correlation_uns,0.949725129,0.777656196,"61, 141, 221, 301, 361, 381, 41, 121, 201, 281, 321","1, 21, 41, 61, 81, 101, 121, 141, 161, 181, 201, 241, 261, 281, 321, 341",88.76107693,15
Default,-3,1.2,184075,1,0.05,100,21,632,correlationbias_str,0.434267712,0.926245427,"1, 41, 61, 81, 101, 121, 141, 161, 181, 201, 241, 321, 341, 361, 381, 221, 301","1, 121, 141, 161, 281, 301, 21, 101, 261, 321, 341, 361, 41, 81, 181, 241, 201",86.22393203,15
Default,-3,1.2,184075,1,0.05,100,21,632,correlationbias_uns,0.438381428,0.92132077,"1, 41, 61, 81, 121, 141, 161, 201, 241, 321, 101, 221, 381, 301","141, 161, 221, 281, 301, 341, 21, 261, 361, 1, 81, 121, 241, 41, 181, 201, 321, 381",86.22393203,15
Default,-3,1.2,323439,1,0.05,100,6,160,structured,0.949010286,-0.113222247,"1, 21, 101, 141, 181, 201, 221, 241, 261, 281, 301, 321, 341, 361, 381, 41, 61, 81, 121, 161","1, 41, 81, 121, 161, 241, 201, 221, 261, 281, 301, 321, 341, 381, 21, 61, 141, 101, 181",23.65035319,16
Default,-3,1.2,323439,1,0.05,100,6,160,unstructured,2.380505775,0.406761506,"61, 141, 221, 281, 301, 381, 121, 361","1, 81, 161, 241, 321, 101, 341, 181",38.94622803,16
Default,-3,1.2,323439,1,0.05,100,6,160,joint,1.363997742,0.406633484,"61, 141, 201, 221, 281, 301, 381, 121, 361","1, 41, 101, 121, 181, 241, 261, 321, 341, 21, 281, 361, 81, 161",65.72575903,16
Default,-3,1.2,323439,1,0.05,100,6,160,unstructuredcov,4.736313042,0.751080155,"1, 21, 161, 181, 221, 241, 281, 301, 321, 61, 81, 41, 101, 261, 341, 361, 381","21, 41, 61, 101, 121, 181, 201, 261, 81, 161, 241, 281, 301, 321, 341, 361, 381, 1",40.5003171,16
Default,-3,1.2,323439,1,0.05,100,6,160,jointcov,0.463869318,0.730517634,"1, 41, 121, 201, 221, 281, 301, 381, 61, 361, 81, 101, 181, 321, 241, 261, 341","61, 81, 141, 161, 181, 241, 261, 281, 341, 1, 21, 41, 101, 201, 301, 321, 381, 121",68.72593117,16
Default,-3,1.2,323439,1,0.05,100,6,160,covariate,1.02725795,0.020733321,"1, 21, 81, 101, 141, 161, 181, 201, 221, 241, 261, 281, 301, 321, 341, 361, 381, 41","261, 281, 301, 321, 341, 381, 1, 21, 61, 81, 141, 161, 221, 241, 101, 361",26.77653193,16
Default,-3,1.2,323439,1,0.05,100,6,160,covariatebias,0.866349569,0.00119764,"1, 21, 101, 141, 181, 201, 221, 241, 261, 281, 301, 321, 341, 361, 381, 41, 61, 81, 161","1, 81, 121, 161, 241, 201, 221, 261, 281, 301, 321, 341, 381, 61, 141, 101, 181, 361",20.08514905,16
Default,-3,1.2,323439,1,0.05,100,6,160,correlation_str,0.953715204,0.120612045,"1, 21, 81, 101, 141, 161, 181, 201, 221, 241, 261, 281, 301, 321, 341, 361, 381, 41, 61","241, 261, 281, 301, 321, 341, 381, 1, 21, 61, 81, 121, 141, 161, 201, 221, 101, 361",70.91405606,16
Default,-3,1.2,323439,1,0.05,100,6,160,correlation_uns,1.400743372,0.395161208,"61, 141, 221, 281, 301, 381, 361","1, 21, 41, 101, 121, 181, 201, 261, 321, 341, 281, 361, 81, 161, 241",70.91405606,16
Default,-3,1.2,323439,1,0.05,100,6,160,correlationbias_str,0.785477188,0.080988767,"1, 21, 101, 141, 181, 201, 221, 241, 261, 281, 301, 321, 341, 361, 381, 41, 61, 81, 121, 161","1, 41, 81, 121, 161, 241, 201, 261, 281, 301, 321, 341, 381, 61, 141, 221, 21, 101, 181, 361",68.15789795,16
Default,-3,1.2,323439,1,0.05,100,6,160,correlationbias_uns,0.536157178,0.762573462,"1, 21, 181, 201, 221, 241, 281, 301, 321, 381, 61, 81, 141, 101, 161, 261, 341, 361","21, 61, 101, 121, 161, 201, 241, 261, 341, 181, 281, 301, 381, 141, 41",68.15789795,16
Default,-3,1.2,774888,1,0.05,100,6,153,structured,0.881076231,-0.119273549,"81, 21, 361, 41, 101, 121, 141, 161, 221, 241, 261, 281, 301, 321, 341, 381","1, 21, 61, 81, 101, 121, 141, 221, 301, 321, 361, 381, 41, 161, 181, 201, 241, 261",75.99334621,17
Default,-3,1.2,774888,1,0.05,100,6,153,unstructured,2.29484628,0.20144256,"41, 61, 121, 141, 201, 221, 281, 301, 381, 361","1, 21, 81, 101, 161, 181, 241, 261, 321, 341",40.4063108,17
Default,-3,1.2,774888,1,0.05,100,6,153,joint,1.338400508,0.212568643,"41, 61, 121, 141, 201, 221, 281, 301, 381, 361","21, 81, 181, 261, 341, 41, 101, 241, 1, 161, 321, 201, 281",62.80859303,17
Default,-3,1.2,774888,1,0.05,100,6,153,unstructuredcov,3.939815076,0.589384657,"41, 61, 121, 141, 201, 221, 301, 381, 241, 361","21, 81, 101, 181, 261, 281, 341, 361, 1, 41, 121, 201, 241, 321, 141, 221",40.02729011,17
Default,-3,1.2,774888,1,0.05,100,6,153,jointcov,0.674803104,0.441009933,"41, 61, 121, 141, 201, 221, 281, 301, 381, 21, 361","1, 81, 101, 281, 321, 21, 121, 161, 201, 241, 341, 261, 41, 181",60.57846498,17
Default,-3,1.2,774888,1,0.05,100,6,153,covariate,1.035938773,0.146236637,"1, 41, 61, 81, 121, 141, 161, 201, 241, 321, 221, 281, 301, 361, 21, 101, 381","21, 81, 101, 181, 201, 261, 281, 301, 361, 1, 41, 121, 161, 241, 321, 341",25.97548604,17
Default,-3,1.2,774888,1,0.05,100,6,153,covariatebias,0.797805673,0.058189759,"1, 81, 121, 161, 181, 241, 321, 341, 21, 361, 41, 101, 141, 221, 281, 301, 381","21, 61, 81, 101, 121, 141, 201, 221, 281, 361, 381, 1, 41, 161, 181, 241, 261, 321, 341",19.09309196,17
Default,-3,1.2,774888,1,0.05,100,6,153,correlation_str,1.203487653,0.228877299,"41, 61, 81, 121, 141, 201, 221, 281, 301, 381, 361","21, 81, 101, 181, 261, 281, 341, 361, 1, 41, 121, 161, 201, 241, 321",85.90191293,17
Default,-3,1.2,774888,1,0.05,100,6,153,correlation_uns,1.348343789,0.206653803,"41, 61, 121, 141, 201, 221, 281, 301, 381, 361","1, 21, 81, 181, 261, 341, 41, 101, 241, 161, 321, 201",85.90191293,17
Default,-3,1.2,774888,1,0.05,100,6,153,correlationbias_str,0.785138085,0.3144803,"1, 41, 61, 81, 121, 141, 161, 201, 221, 241, 301, 21, 361, 381, 321","1, 81, 101, 181, 201, 261, 281, 301, 121, 161, 241, 321, 341, 361, 41",63.08560801,17
Default,-3,1.2,774888,1,0.05,100,6,153,correlationbias_uns,0.712521195,0.536800712,"41, 61, 121, 141, 201, 221, 281, 301, 381, 361","1, 21, 161, 181, 241, 261, 281, 321, 341, 361, 81, 121, 201, 41, 141, 221",63.08560801,17
Default,-3,1.2,258287,1,0.05,100,20,358,structured,0.782075124,0.612733026,"1, 61, 81, 101, 121, 141, 161, 201, 241, 261, 281, 361, 321, 341, 21","101, 141, 181, 221, 301, 341, 381, 1, 41, 81, 121, 161, 201, 241, 261, 281, 321, 361, 61, 21",163.5863559,18
Default,-3,1.2,258287,1,0.05,100,20,358,unstructured,2.167531834,0.218517276,"61, 141, 201, 221, 381, 301, 121","1, 81, 101, 161, 241, 261, 321, 341, 21, 181",50.71590114,18
Default,-3,1.2,258287,1,0.05,100,20,358,joint,1.061806544,0.288003169,"61, 81, 141, 161, 221, 241, 381, 301, 121, 321","21, 101, 181, 261, 341, 41, 121, 201, 281, 361, 321",84.29982209,18
Default,-3,1.2,258287,1,0.05,100,20,358,unstructuredcov,4.743832037,0.903350814,"1, 81, 161, 241, 321, 101, 181, 261","41, 61, 121, 141, 221, 281, 301, 381, 341, 361, 21, 201",36.75110197,18
Default,-3,1.2,258287,1,0.05,100,20,358,jointcov,0.406686084,0.936109213,"1, 61, 201, 241, 281, 321, 81, 101, 181, 261, 121, 141, 161, 21","21, 61, 101, 141, 161, 281, 301, 361, 381, 41, 121, 201, 221, 181, 261, 341, 321",63.43962884,18
Default,-3,1.2,258287,1,0.05,100,20,358,covariate,0.670955704,0.677901841,"1, 61, 81, 141, 161, 201, 221, 241, 281, 261, 341, 21, 101, 181, 321, 361, 41, 121, 301, 381","21, 101, 181, 221, 321, 341, 1, 41, 81, 121, 161, 201, 241, 361, 61, 261, 301, 141",19.50011516,18
